"","date","state","fips","cases","deaths","population","cases_per100k","deaths_per100k"
"1093",2021-08-03,"Alaska","02",75892,374,738516,10276.2837907371,50.6420984785705
"1094",2021-08-04,"Alaska","02",76230,376,738516,10322.0512487204,50.9129118394185
"1095",2021-08-05,"Alaska","02",76607,381,738516,10373.0995672402,51.5899452415384
"1096",2021-08-06,"Alaska","02",76939,381,738516,10418.054585141,51.5899452415384
"1097",2021-08-07,"Alaska","02",76939,381,738516,10418.054585141,51.5899452415384
"1098",2021-08-08,"Alaska","02",76939,381,738516,10418.054585141,51.5899452415384
"1099",2021-08-09,"Alaska","02",77786,382,738516,10532.7440434601,51.7253519219624
"1100",2021-08-10,"Alaska","02",78040,383,738516,10567.1373402878,51.8607586023864
"1101",2021-08-11,"Alaska","02",78415,383,738516,10617.9148454468,51.8607586023864
"1102",2021-08-12,"Alaska","02",78817,386,738516,10672.3483309773,52.2669786436584
"1103",2021-08-13,"Alaska","02",79151,386,738516,10717.5741622389,52.2669786436584
"1104",2021-08-14,"Alaska","02",79151,386,738516,10717.5741622389,52.2669786436584
"1105",2021-08-15,"Alaska","02",79151,386,738516,10717.5741622389,52.2669786436584
"1106",2021-08-16,"Alaska","02",80207,386,738516,10860.5636167666,52.2669786436584
"1107",2021-08-17,"Alaska","02",80656,391,738516,10921.361216277,52.9440120457783
"1108",2021-08-18,"Alaska","02",81317,395,738516,11010.8650320372,53.4856387674742
"1109",2021-08-19,"Alaska","02",82000,395,738516,11103.3477947668,53.4856387674742
"1110",2021-08-20,"Alaska","02",82469,397,738516,11166.8535278857,53.7564521283222
"1111",2021-08-21,"Alaska","02",82469,397,738516,11166.8535278857,53.7564521283222
"1112",2021-08-22,"Alaska","02",82469,397,738516,11166.8535278857,53.7564521283222
"1113",2021-08-23,"Alaska","02",83581,397,738516,11317.4257565171,53.7564521283222
"1114",2021-08-24,"Alaska","02",84174,410,738516,11397.7219180085,55.516738973834
"1115",2021-08-25,"Alaska","02",84794,421,738516,11481.6740598714,57.0062124584978
"1116",2021-08-26,"Alaska","02",85521,421,738516,11580.1147165397,57.0062124584978
"1117",2021-08-27,"Alaska","02",86055,421,738516,11652.4218838861,57.0062124584978
"1118",2021-08-28,"Alaska","02",86055,421,738516,11652.4218838861,57.0062124584978
"1119",2021-08-29,"Alaska","02",86055,421,738516,11652.4218838861,57.0062124584978
"1120",2021-08-30,"Alaska","02",87203,421,738516,11807.8687530128,57.0062124584978
"1121",2021-08-31,"Alaska","02",87842,427,738516,11894.3936218037,57.8186525410418
"1122",2021-09-01,"Alaska","02",88633,431,738516,12001.5003060191,58.3602792627377
"1123",2021-09-02,"Alaska","02",89345,431,738516,12097.909862481,58.3602792627377
"1124",2021-09-03,"Alaska","02",89927,431,738516,12176.7165504877,58.3602792627377
"1125",2021-09-04,"Alaska","02",89927,431,738516,12176.7165504877,58.3602792627377
"1126",2021-09-05,"Alaska","02",89927,431,738516,12176.7165504877,58.3602792627377
"1127",2021-09-06,"Alaska","02",89927,431,738516,12176.7165504877,58.3602792627377
"1128",2021-09-07,"Alaska","02",92054,433,738516,12464.7265597496,58.6310926235857
"1129",2021-09-08,"Alaska","02",92891,439,738516,12578.0619512644,59.4435327061296
"1130",2021-09-09,"Alaska","02",93729,439,738516,12691.5327494597,59.4435327061296
"1131",2021-09-10,"Alaska","02",94422,441,738516,12785.3695789936,59.7143460669776
"1132",2021-09-11,"Alaska","02",94422,441,738516,12785.3695789936,59.7143460669776
"1133",2021-09-12,"Alaska","02",94422,441,738516,12785.3695789936,59.7143460669776
"1134",2021-09-13,"Alaska","02",95878,442,738516,12982.5217056909,59.8497527474015
"1135",2021-09-14,"Alaska","02",96567,449,738516,13075.816908503,60.7975995103694
"1136",2021-09-15,"Alaska","02",97656,451,738516,13223.2747834847,61.0684128712174
"1137",2021-09-16,"Alaska","02",98708,451,738516,13365.7226112908,61.0684128712174
"1138",2021-09-17,"Alaska","02",99590,452,738516,13485.1513034247,61.2038195516414
"1139",2021-09-18,"Alaska","02",99590,452,738516,13485.1513034247,61.2038195516414
"1140",2021-09-19,"Alaska","02",99590,452,738516,13485.1513034247,61.2038195516414
"1141",2021-09-20,"Alaska","02",101698,457,738516,13770.5885857585,61.8808529537613
"1142",2021-09-21,"Alaska","02",102551,463,738516,13886.0904841601,62.6932930363052
"1143",2021-09-22,"Alaska","02",103795,464,738516,14054.5363946076,62.8286997167292
"1144",2021-09-23,"Alaska","02",105110,471,738516,14232.5961793651,63.7765464796971
"1145",2021-09-24,"Alaska","02",106888,515,738516,14473.349257159,69.7344404183525
"1146",2021-09-25,"Alaska","02",106888,515,738516,14473.349257159,69.7344404183525
"1147",2021-09-26,"Alaska","02",106888,515,738516,14473.349257159,69.7344404183525
"1148",2021-09-27,"Alaska","02",110887,535,738516,15014.8405721745,72.4425740268322
"1149",2021-09-28,"Alaska","02",111572,545,738516,15107.5941482649,73.7966408310721
"1150",2021-09-29,"Alaska","02",112568,549,738516,15242.4592019672,74.338267552768
"1151",2021-09-30,"Alaska","02",113835,559,738516,15414.0194660644,75.6923343570078
"1152",2021-10-01,"Alaska","02",114867,560,738516,15553.7591602619,75.8277410374318
"1153",2021-10-02,"Alaska","02",114867,560,738516,15553.7591602619,75.8277410374318
"1154",2021-10-03,"Alaska","02",114867,560,738516,15553.7591602619,75.8277410374318
"1155",2021-10-04,"Alaska","02",117099,561,738516,15855.9868709683,75.9631477178558
"1156",2021-10-05,"Alaska","02",117953,564,738516,15971.6241760504,76.3693677591278
"1157",2021-10-06,"Alaska","02",118809,567,738516,16087.5322944933,76.7755878003997
"1158",2021-10-07,"Alaska","02",119662,572,738516,16203.0341928949,77.4526212025196
"1159",2021-10-08,"Alaska","02",120496,574,738516,16315.9633643685,77.7234345633676
"1160",2021-10-09,"Alaska","02",120496,574,738516,16315.9633643685,77.7234345633676
"1161",2021-10-10,"Alaska","02",120496,574,738516,16315.9633643685,77.7234345633676
"1162",2021-10-11,"Alaska","02",123266,578,738516,16691.039869143,78.2650612850636
"1163",2021-10-12,"Alaska","02",123716,594,738516,16751.9728753338,80.4315681718473
"1164",2021-10-13,"Alaska","02",124942,594,738516,16917.9814655336,80.4315681718473
"1165",2021-10-14,"Alaska","02",125909,596,738516,17048.9197255036,80.7023815326953
"1166",2021-10-15,"Alaska","02",126893,599,738516,17182.1598990408,81.1086015739672
"1167",2021-10-16,"Alaska","02",126893,599,738516,17182.1598990408,81.1086015739672
"1168",2020-01-26,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1169",2020-01-27,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1170",2020-01-28,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1171",2020-01-29,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1172",2020-01-30,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1173",2020-01-31,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1174",2020-02-01,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1175",2020-02-02,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1176",2020-02-03,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1177",2020-02-04,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1178",2020-02-05,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1179",2020-02-06,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1180",2020-02-07,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1181",2020-02-08,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1182",2020-02-09,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1183",2020-02-10,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1184",2020-02-11,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1185",2020-02-12,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1186",2020-02-13,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1187",2020-02-14,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1188",2020-02-15,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1189",2020-02-16,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1190",2020-02-17,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1191",2020-02-18,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1192",2020-02-19,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1193",2020-02-20,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1194",2020-02-21,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1195",2020-02-22,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1196",2020-02-23,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1197",2020-02-24,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1198",2020-02-25,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1199",2020-02-26,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1200",2020-02-27,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1201",2020-02-28,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1202",2020-02-29,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1203",2020-03-01,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1204",2020-03-02,"Arizona","04",1,0,6946685,0.0143953554825071,0
"1205",2020-03-03,"Arizona","04",2,0,6946685,0.0287907109650142,0
"1206",2020-03-04,"Arizona","04",2,0,6946685,0.0287907109650142,0
"1207",2020-03-05,"Arizona","04",2,0,6946685,0.0287907109650142,0
"1208",2020-03-06,"Arizona","04",3,0,6946685,0.0431860664475214,0
"1209",2020-03-07,"Arizona","04",5,0,6946685,0.0719767774125356,0
"1210",2020-03-08,"Arizona","04",5,0,6946685,0.0719767774125356,0
"1211",2020-03-09,"Arizona","04",6,0,6946685,0.0863721328950428,0
"1212",2020-03-10,"Arizona","04",6,0,6946685,0.0863721328950428,0
"1213",2020-03-11,"Arizona","04",9,0,6946685,0.129558199342564,0
"1214",2020-03-12,"Arizona","04",9,0,6946685,0.129558199342564,0
"1215",2020-03-13,"Arizona","04",9,0,6946685,0.129558199342564,0
"1216",2020-03-14,"Arizona","04",12,0,6946685,0.172744265790086,0
"1217",2020-03-15,"Arizona","04",13,0,6946685,0.187139621272593,0
"1218",2020-03-16,"Arizona","04",18,0,6946685,0.259116398685128,0
"1219",2020-03-17,"Arizona","04",20,0,6946685,0.287907109650142,0
"1220",2020-03-18,"Arizona","04",28,0,6946685,0.403069953510199,0
"1221",2020-03-19,"Arizona","04",47,0,6946685,0.676581707677835,0
"1222",2020-03-20,"Arizona","04",70,1,6946685,1.0076748837755,0.0143953554825071
"1223",2020-03-21,"Arizona","04",104,1,6946685,1.49711697018074,0.0143953554825071
"1224",2020-03-22,"Arizona","04",153,2,6946685,2.20248938882359,0.0287907109650142
"1225",2020-03-23,"Arizona","04",234,2,6946685,3.36851318290667,0.0287907109650142
"1226",2020-03-24,"Arizona","04",326,6,6946685,4.69288588729732,0.0863721328950428
"1227",2020-03-25,"Arizona","04",402,6,6946685,5.78693290396786,0.0863721328950428
"1228",2020-03-26,"Arizona","04",508,8,6946685,7.31284058511362,0.115162843860057
"1229",2020-03-27,"Arizona","04",665,15,6946685,9.57291139586724,0.215930332237607
"1230",2020-03-28,"Arizona","04",773,15,6946685,11.127609787978,0.215930332237607
"1231",2020-03-29,"Arizona","04",930,18,6946685,13.3876805987316,0.259116398685128
"1232",2020-03-30,"Arizona","04",1169,20,6946685,16.8281705590508,0.287907109650142
"1233",2020-03-31,"Arizona","04",1298,24,6946685,18.6851714162942,0.345488531580171
"1234",2020-04-01,"Arizona","04",1413,29,6946685,20.3406372967826,0.417465308992707
"1235",2020-04-02,"Arizona","04",1600,35,6946685,23.0325687720114,0.503837441887749
"1236",2020-04-03,"Arizona","04",1769,41,6946685,25.4653838485551,0.590209574782792
"1237",2020-04-04,"Arizona","04",2019,53,6946685,29.0642227191819,0.762953840572878
"1238",2020-04-05,"Arizona","04",2269,64,6946685,32.6630615898087,0.921302750880456
"1239",2020-04-06,"Arizona","04",2466,67,6946685,35.4989466198626,0.964488817327977
"1240",2020-04-07,"Arizona","04",2577,77,6946685,37.0968310784209,1.10844237215305
"1241",2020-04-08,"Arizona","04",2726,80,6946685,39.2417390453144,1.15162843860057
"1242",2020-04-09,"Arizona","04",3018,89,6946685,43.4451828462065,1.28118663794313
"1243",2020-04-10,"Arizona","04",3112,97,6946685,44.7983462615622,1.39634948180319
"1244",2020-04-11,"Arizona","04",3393,112,6946685,48.8434411521467,1.6122798140408
"1245",2020-04-12,"Arizona","04",3539,117,6946685,50.9451630525927,1.68425659145333
"1246",2020-04-13,"Arizona","04",3702,122,6946685,53.2916059962414,1.75623336886587
"1247",2020-04-14,"Arizona","04",3806,131,6946685,54.7887229664221,1.88579156820843
"1248",2020-04-15,"Arizona","04",3962,142,6946685,57.0343984216932,2.04414047851601
"1249",2020-04-16,"Arizona","04",4234,152,6946685,60.9499351129352,2.18809403334108
"1250",2020-04-17,"Arizona","04",4507,174,6946685,64.8798671596596,2.50479185395624
"1251",2020-04-18,"Arizona","04",4719,181,6946685,67.9316825219511,2.60555934233379
"1252",2020-04-19,"Arizona","04",4929,188,6946685,70.9547071732776,2.70632683071134
"1253",2020-04-20,"Arizona","04",5064,191,6946685,72.8980801634161,2.74951289715886
"1254",2020-04-21,"Arizona","04",5251,213,6946685,75.5900116386449,3.06621071777402
"1255",2020-04-22,"Arizona","04",5459,236,6946685,78.5842455790064,3.39730389387168
"1256",2020-04-23,"Arizona","04",5769,257,6946685,83.0468057785836,3.69960635900433
"1257",2020-04-24,"Arizona","04",6045,268,6946685,87.0199238917556,3.85795526931191
"1258",2020-04-25,"Arizona","04",6280,275,6946685,90.4028324301447,3.95872275768946
"1259",2020-04-26,"Arizona","04",6526,277,6946685,93.9440898788415,3.98751346865447
"1260",2020-04-27,"Arizona","04",6716,277,6946685,96.6792074205178,3.98751346865447
"1261",2020-04-28,"Arizona","04",6948,297,6946685,100.018929892459,4.27542057830462
"1262",2020-04-29,"Arizona","04",7202,308,6946685,103.675350185016,4.43376948861219
"1263",2020-04-30,"Arizona","04",7648,320,6946685,110.095678730214,4.60651375440228
"1264",2020-05-01,"Arizona","04",7962,330,6946685,114.615820351722,4.75046730922735
"1265",2020-05-02,"Arizona","04",8364,353,6946685,120.40275325569,5.08156048532501
"1266",2020-05-03,"Arizona","04",8640,362,6946685,124.375871368862,5.21111868466758
"1267",2020-05-04,"Arizona","04",8919,362,6946685,128.392175548481,5.21111868466758
"1268",2020-05-05,"Arizona","04",9305,395,6946685,133.948782764729,5.68616541559031
"1269",2020-05-06,"Arizona","04",9707,426,6946685,139.735715668697,6.13242143554803
"1270",2020-05-07,"Arizona","04",9945,450,6946685,143.161810273533,6.47790996712821
"1271",2020-05-08,"Arizona","04",10526,517,6946685,151.52551180887,7.44239878445618
"1272",2020-05-09,"Arizona","04",10960,532,6946685,157.773096088278,7.65832911669379
"1273",2020-05-10,"Arizona","04",11119,536,6946685,160.061957609997,7.71591053862382
"1274",2020-05-11,"Arizona","04",11380,542,6946685,163.819145390931,7.80228267151886
"1275",2020-05-12,"Arizona","04",11736,562,6946685,168.943891942704,8.090189781169
"1276",2020-05-13,"Arizona","04",12176,594,6946685,175.277848355007,8.55084115660923
"1277",2020-05-14,"Arizona","04",12674,624,6946685,182.446735385295,8.98270182108445
"1278",2020-05-15,"Arizona","04",13169,651,6946685,189.572436349136,9.37137641911214
"1279",2020-05-16,"Arizona","04",13631,679,6946685,196.223090582055,9.77444637262234
"1280",2020-05-17,"Arizona","04",13937,680,6946685,200.628069359702,9.78884172810484
"1281",2020-05-18,"Arizona","04",14170,686,6946685,203.982187187126,9.87521386099989
"1282",2020-05-19,"Arizona","04",14566,704,6946685,209.682747958199,10.134330259685
"1283",2020-05-20,"Arizona","04",14897,747,6946685,214.447610622909,10.7533305454328
"1284",2020-05-21,"Arizona","04",15315,763,6946685,220.464869214597,10.9836562331529
"1285",2020-05-22,"Arizona","04",15608,775,6946685,224.682708370971,11.156400498943
"1286",2020-05-23,"Arizona","04",16040,799,6946685,230.901501939414,11.5018890305232
"1287",2020-05-24,"Arizona","04",16339,800,6946685,235.205713228684,11.5162843860057
"1288",2020-05-25,"Arizona","04",16561,806,6946685,238.4014821458,11.6026565189007
"1289",2020-05-26,"Arizona","04",16783,807,6946685,241.597251062917,11.6170518743832
"1290",2020-05-27,"Arizona","04",17262,831,6946685,248.492626339038,11.9625404059634
"1291",2020-05-28,"Arizona","04",17763,857,6946685,255.704699435774,12.3368196485086
"1292",2020-05-29,"Arizona","04",18465,885,6946685,265.810238984494,12.7398896020188
"1293",2020-05-30,"Arizona","04",19255,903,6946685,277.182569815675,12.9990060007039
"1294",2020-05-31,"Arizona","04",19936,906,6946685,286.985806899262,13.0421920671515
"1295",2020-06-01,"Arizona","04",20123,918,6946685,289.677738374491,13.2149363329415
"1296",2020-06-02,"Arizona","04",21250,943,6946685,305.901304003276,13.5748202200042
"1297",2020-06-03,"Arizona","04",22245,983,6946685,320.224682708371,14.1506344393045
"1298",2020-06-04,"Arizona","04",22818,1000,6946685,328.473221399848,14.3953554825071
"1299",2020-06-05,"Arizona","04",24369,1016,6946685,350.800417753216,14.6256811702272
"1300",2020-06-06,"Arizona","04",25517,1046,6946685,367.326285847134,15.0575418347025
"1301",2020-06-07,"Arizona","04",26924,1048,6946685,387.580551011022,15.0863325456675
"1302",2020-06-08,"Arizona","04",27761,1052,6946685,399.62946354988,15.1439139675975
"1303",2020-06-09,"Arizona","04",28396,1074,6946685,408.770514281272,15.4606117882127
"1304",2020-06-10,"Arizona","04",29981,1100,6946685,431.587152721046,15.8348910307578
"1305",2020-06-11,"Arizona","04",31525,1130,6946685,453.813581586037,16.266751695233
"1306",2020-06-12,"Arizona","04",33167,1157,6946685,477.450755288314,16.6554262932607
"1307",2020-06-13,"Arizona","04",34773,1190,6946685,500.56969619322,17.1304730241835
"1308",2020-06-14,"Arizona","04",35953,1194,6946685,517.556215662579,17.1880544461135
"1309",2020-06-15,"Arizona","04",37005,1204,6946685,532.700129630176,17.3320080009386
"1310",2020-06-16,"Arizona","04",39298,1228,6946685,565.708679751565,17.6774965325187
"1311",2020-06-17,"Arizona","04",41159,1252,6946685,592.498436304511,18.0229850640989
"1312",2020-06-18,"Arizona","04",43731,1287,6946685,629.523290605519,18.5268225059867
"1313",2020-06-19,"Arizona","04",46914,1322,6946685,675.343707106339,19.0306599478744
"1314",2020-06-20,"Arizona","04",50198,1347,6946685,722.618054510893,19.3905438349371
"1315",2020-06-21,"Arizona","04",52666,1350,6946685,758.14579184172,19.4337299013846
"1316",2020-06-22,"Arizona","04",54767,1354,6946685,788.390433710468,19.4913113233146
"1317",2020-06-23,"Arizona","04",58397,1398,6946685,840.645574111968,20.124706964545
"1318",2020-06-24,"Arizona","04",60207,1467,6946685,866.701167535306,21.117986492838
"1319",2020-06-25,"Arizona","04",63297,1495,6946685,911.182815976253,21.5210564463482
"1320",2020-06-26,"Arizona","04",66676,1537,6946685,959.824722151645,22.1256613766134
"1321",2020-06-27,"Arizona","04",70152,1581,6946685,1009.86297780884,22.7590570178438
"1322",2020-06-28,"Arizona","04",73961,1594,6946685,1064.69488684171,22.9461966391164
"1323",2020-06-29,"Arizona","04",74602,1598,6946685,1073.922309706,23.0037780610464
"1324",2020-06-30,"Arizona","04",79399,1645,6946685,1142.97682995558,23.6803597687242
"1325",2020-07-01,"Arizona","04",84152,1726,6946685,1211.39795456394,24.8463835628073
"1326",2020-07-02,"Arizona","04",87495,1766,6946685,1259.52162794196,25.4221977821076
"1327",2020-07-03,"Arizona","04",91894,1802,6946685,1322.84679670951,25.9404305794778
"1328",2020-07-04,"Arizona","04",94616,1821,6946685,1362.03095433289,26.2139423336455
"1329",2020-07-05,"Arizona","04",98126,1829,6946685,1412.55865207649,26.3291051775055
"1330",2020-07-06,"Arizona","04",101542,1832,6946685,1461.73318640474,26.3722912439531
"1331",2020-07-07,"Arizona","04",105159,1933,6946685,1513.80118718497,27.8262221476863
"1332",2020-07-08,"Arizona","04",108710,1973,6946685,1564.91909450335,28.4020363669866
"1333",2020-07-09,"Arizona","04",112783,2047,6946685,1623.5513773836,29.4672926726921
"1334",2020-07-10,"Arizona","04",116947,2093,6946685,1683.49363761276,30.1294790248874
"1335",2020-07-11,"Arizona","04",119991,2158,6946685,1727.31309970151,31.0651771312504
"1336",2020-07-12,"Arizona","04",122479,2239,6946685,1763.12874414199,32.2312009253334
"1337",2020-07-13,"Arizona","04",123917,2250,6946685,1783.82926532584,32.389549835641
"1338",2020-07-14,"Arizona","04",128126,2341,6946685,1844.41931655171,33.6995271845492
"1339",2020-07-15,"Arizona","04",131411,2442,6946685,1891.70805931174,35.1534580882824
"1340",2020-07-16,"Arizona","04",134730,2506,6946685,1939.48624415818,36.0747608391629
"1341",2020-07-17,"Arizona","04",138575,2597,6946685,1994.83638598842,37.384738188071
"1342",2020-07-18,"Arizona","04",141333,2733,6946685,2034.53877640918,39.342506533692
"1343",2020-07-19,"Arizona","04",143644,2768,6946685,2067.80644292925,39.8463439755797
"1344",2020-07-20,"Arizona","04",145320,2795,6946685,2091.93305871794,40.2350185736074
"1345",2020-07-21,"Arizona","04",148730,2918,6946685,2141.02122091328,42.0056472979558
"1346",2020-07-22,"Arizona","04",150659,2976,6946685,2168.78986163904,42.8405779159412
"1347",2020-07-23,"Arizona","04",153029,3067,6946685,2202.90685413258,44.1505552648494
"1348",2020-07-24,"Arizona","04",156392,3156,6946685,2251.31843462025,45.4317419027925
"1349",2020-07-25,"Arizona","04",160055,3288,6946685,2304.04862175268,47.3319288264834
"1350",2020-07-26,"Arizona","04",162041,3313,6946685,2332.63779774094,47.6918127135461
"1351",2020-07-27,"Arizona","04",163918,3320,6946685,2359.6578799816,47.7925802019237
"1352",2020-07-28,"Arizona","04",165994,3424,6946685,2389.54263796329,49.2896971721044
"1353",2020-07-29,"Arizona","04",168361,3470,6946685,2423.61644439038,49.9518835242997
"1354",2020-07-30,"Arizona","04",170905,3628,6946685,2460.23822873788,52.2263496905358
"1355",2020-07-31,"Arizona","04",174108,3695,6946685,2506.34655234835,53.1908385078638
"1356",2020-08-01,"Arizona","04",177019,3753,6946685,2548.25143215793,54.0257691258492
"1357",2020-08-02,"Arizona","04",178473,3769,6946685,2569.18227902949,54.2560948135694
"1358",2020-08-03,"Arizona","04",179506,3785,6946685,2584.05268124292,54.4864205012895
"1359",2020-08-04,"Arizona","04",180537,3850,6946685,2598.89429274539,55.4221186076524
"1360",2020-08-05,"Arizona","04",182230,3933,6946685,2623.26562957727,56.6169331127005
"1361",2020-08-06,"Arizona","04",183744,4005,6946685,2645.06019777779,57.653398707441
"1362",2020-08-07,"Arizona","04",185104,4085,6946685,2664.637881234,58.8050271460416
"1363",2020-08-08,"Arizona","04",186226,4140,6946685,2680.78947008537,59.5967716975795
"1364",2020-08-09,"Arizona","04",187086,4152,6946685,2693.16947580033,59.7695159633696
"1365",2020-08-10,"Arizona","04",187634,4157,6946685,2701.05813060474,59.8414927407821
"1366",2020-08-11,"Arizona","04",188780,4205,6946685,2717.55520798769,60.5324698039425
"1367",2020-08-12,"Arizona","04",189522,4348,6946685,2728.23656175572,62.591005637941
"1368",2020-08-13,"Arizona","04",190850,4385,6946685,2747.35359383648,63.1236337907937
"1369",2020-08-14,"Arizona","04",191810,4426,6946685,2761.17313509969,63.7138433655765
"1370",2020-08-15,"Arizona","04",192670,4497,6946685,2773.55314081465,64.7359136048345
"1371",2020-08-16,"Arizona","04",193554,4509,6946685,2786.27863506118,64.9086578706246
"1372",2020-08-17,"Arizona","04",194027,4509,6946685,2793.08763820441,64.9086578706246
"1373",2020-08-18,"Arizona","04",194931,4535,6946685,2806.1010395606,65.2829371131698
"1374",2020-08-19,"Arizona","04",195568,4643,6946685,2815.27088100295,66.8376355052806
"1375",2020-08-20,"Arizona","04",196305,4688,6946685,2825.88025799356,67.4854265019934
"1376",2020-08-21,"Arizona","04",196925,4698,6946685,2834.80537839272,67.6293800568185
"1377",2020-08-22,"Arizona","04",197909,4760,6946685,2848.9704081875,68.5218920967339
"1378",2020-08-23,"Arizona","04",198117,4775,6946685,2851.96464212786,68.7378224289715
"1379",2020-08-24,"Arizona","04",198421,4775,6946685,2856.34083019455,68.7378224289715
"1380",2020-08-25,"Arizona","04",199293,4796,6946685,2868.89358017529,69.0401248941042
"1381",2020-08-26,"Arizona","04",199495,4899,6946685,2871.80144198276,70.5228465088024
"1382",2020-08-27,"Arizona","04",200172,4932,6946685,2881.54709764442,70.9978932397251
"1383",2020-08-28,"Arizona","04",200694,4980,6946685,2889.06147320628,71.6888703028855
"1384",2020-08-29,"Arizona","04",201317,5010,6946685,2898.02977967189,72.1207309673607
"1385",2020-08-30,"Arizona","04",201695,5033,6946685,2903.47122404427,72.4518241434584
"1386",2020-08-31,"Arizona","04",201866,5031,6946685,2905.93282983178,72.4230334324933
"1387",2020-09-01,"Arizona","04",202375,5048,6946685,2913.26006577238,72.667754475696
"1388",2020-09-02,"Arizona","04",202898,5070,6946685,2920.78883668973,72.9844522963111
"1389",2020-09-03,"Arizona","04",203964,5133,6946685,2936.13428563408,73.8913596917091
"1390",2020-09-04,"Arizona","04",204686,5174,6946685,2946.52773229245,74.4815692664919
"1391",2020-09-05,"Arizona","04",205518,5207,6946685,2958.5046680539,74.9566159974146
"1392",2020-09-06,"Arizona","04",205772,5221,6946685,2962.16108834646,75.1581509741697
"1393",2020-09-07,"Arizona","04",205971,5219,6946685,2965.02576408747,75.1293602632047
"1394",2020-09-08,"Arizona","04",206048,5221,6946685,2966.13420645963,75.1581509741697
"1395",2020-09-09,"Arizona","04",206548,5253,6946685,2973.33188420088,75.6188023496099
"1396",2020-09-10,"Arizona","04",207002,5275,6946685,2979.86737558994,75.9355001702251
"1397",2020-09-11,"Arizona","04",207525,5290,6946685,2987.39614650729,76.1514305024627
"1398",2020-09-12,"Arizona","04",208128,5316,6946685,2996.07654586324,76.5257097450079
"1399",2020-09-13,"Arizona","04",208514,5322,6946685,3001.63315307949,76.6120818779029
"1400",2020-09-14,"Arizona","04",208726,5322,6946685,3004.68496844178,76.6120818779029
"1401",2020-09-15,"Arizona","04",209215,5346,6946685,3011.72429727273,76.9575704094831
"1402",2020-09-16,"Arizona","04",209911,5376,6946685,3021.74346468855,77.3894310739583
"1403",2020-09-17,"Arizona","04",211663,5411,6946685,3046.96412749391,77.893268515846
"1404",2020-09-18,"Arizona","04",213663,5455,6946685,3075.75483845892,78.5266641570764
"1405",2020-09-19,"Arizona","04",213551,5471,6946685,3074.14255864488,78.7569898447965
"1406",2020-09-20,"Arizona","04",214018,5480,6946685,3080.86518965521,78.886548044139
"1407",2020-09-21,"Arizona","04",214251,5482,6946685,3084.21930748263,78.9153387551041
"1408",2020-09-22,"Arizona","04",214846,5501,6946685,3092.78454399473,79.1888505092717
"1409",2020-09-23,"Arizona","04",215284,5526,6946685,3099.08970969606,79.5487343963344
"1410",2020-09-24,"Arizona","04",215852,5560,6946685,3107.26627161013,80.0381764827396
"1411",2020-09-25,"Arizona","04",216367,5588,6946685,3114.67987968362,80.4412464362498
"1412",2020-09-26,"Arizona","04",216826,5623,6946685,3121.28734785009,80.9450838781376
"1413",2020-09-27,"Arizona","04",217237,5623,6946685,3127.2038389534,80.9450838781376
"1414",2020-09-28,"Arizona","04",217513,5624,6946685,3131.17695706657,80.9594792336201
"1415",2020-09-29,"Arizona","04",218185,5632,6946685,3140.85063595082,81.0746420774801
"1416",2020-09-30,"Arizona","04",218511,5654,6946685,3145.54352183811,81.3913398980953
"1417",2020-10-01,"Arizona","04",219214,5674,6946685,3155.66345674232,81.6792470077454
"1418",2020-10-02,"Arizona","04",219778,5693,6946685,3163.78243723445,81.9527587619131
